name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar cov_m_s cov_m_c cov_s_c set ra dec
560150 0.1998 0.1998 0.0 40.187472691321396 0.13595 0 0 0 0 0 0 0 0 0 0 0 0
570022 0.30143 0.30143 0.0 40.80781842774947 0.1445 0 0 0 0 0 0 0 0 0 0 0 0
570056 0.2902 0.2902 0.0 41.05350732751062 0.13835 0 0 0 0 0 0 0 0 0 0 0 0
580104 0.3092 0.3092 0.0 40.99958822879581 0.1462 0 0 0 0 0 0 0 0 0 0 0 0
580270 0.2956 0.2956 0.0 40.778849768701846 0.123 0 0 0 0 0 0 0 0 0 0 0 0
580276 0.33848 0.33848 0.0 41.12948517643499 0.13905 0 0 0 0 0 0 0 0 0 0 0 0
590031 0.3786 0.3786 0.0 41.43268842919835 0.1463 0 0 0 0 0 0 0 0 0 0 0 0
590194 0.0896 0.0896 0.0 38.084294746070775 0.11685 0 0 0 0 0 0 0 0 0 0 0 0
520016 0.4507 0.4507 0.0 42.007110741905805 0.15475 0 0 0 0 0 0 0 0 0 0 0 0
380199 0.4604 0.4604 0.0 41.89685002413591 0.14725 0 0 0 0 0 0 0 0 0 0 0 0
